Frame,WallSeconds,DeltaMs,CpuInputAndUiMs,CpuCelestialTickMs,CpuEditorAndPanelsMs,CpuSimulationAndInterfaceMs,CpuScenePushMs,CpuRecordAndPresentMs,CpuFrameCapWaitMs,GpuValid,GpuCullMs,GpuRasterMs,GpuHiZMs,GpuResolveMs,GpuKernelMs,GpuShadowMs,GpuRestirMs,GpuPostMs,GpuSkyMs,GpuVolumeMs,ClusterTotal,ClustersVisible,TrianglesDrawn,Fps,ResidentMiB
1133,327.7314,77.6181,0.4044,0.0140,2.0942,0.0464,0.0084,69.9540,0.0011,1,0.0668,1.9579,0.0456,0.3297,69.2723,0.0000,69.2723,0.6178,0.0000,0.0000,2046,432,48352,14.84,738.7
1134,327.8039,72.5282,0.5400,0.0149,1.8607,0.0457,0.0075,70.8488,0.0008,1,0.0643,1.8199,0.0451,0.2866,68.2139,0.0000,68.2139,0.6179,0.0000,0.0000,2046,432,48352,14.89,738.7
1135,327.8772,73.3240,75.5800,0.0120,1.8432,0.0462,0.0078,249.8957,0.0008,1,0.0643,1.8199,0.0451,0.2866,68.2139,0.0000,68.2139,0.6179,0.0000,0.0000,2046,432,48352,14.76,738.7
1136,328.2046,100.0000,0.2076,0.0198,1.6442,0.0912,0.0072,3.1151,0.0010,1,0.0765,2.0738,0.0451,0.4306,70.5352,0.0000,70.5352,0.6163,0.0000,0.0000,2046,432,48352,14.70,738.7
1137,328.2097,5.0987,0.0517,0.0123,6.2706,0.2646,0.0108,4.2453,0.0009,1,0.0635,1.7750,0.0456,0.2935,69.2491,0.0000,69.2491,0.6144,0.0000,0.0000,2046,432,48352,14.81,738.7
1138,328.2206,10.8628,0.5960,0.0149,3.5390,0.0642,0.0092,121.8095,0.0033,1,0.0529,2.2093,0.0436,0.6600,128.2770,0.0000,128.2770,0.8818,0.0000,0.0000,2046,500,55808,14.91,738.7
1139,328.3466,100.0000,0.6024,0.0119,1.4133,0.0398,0.0066,138.0143,0.0007,1,0.0665,2.1324,0.0457,0.3789,135.2304,0.0000,135.2304,0.8818,0.0000,0.0000,2046,496,55808,14.85,738.7
1140,328.4867,100.0000,0.6203,0.0118,1.8509,0.0452,0.0075,129.9847,0.0010,1,0.0723,2.0099,0.0471,0.3297,128.6707,0.0000,128.6707,0.7783,0.0000,0.0000,2046,496,55552,14.78,738.7
1141,328.6192,100.0000,1.0577,0.0119,1.8641,0.0473,0.0076,124.9555,0.0008,1,0.0726,2.0171,0.0468,0.3394,123.4072,0.0000,123.4072,0.7471,0.0000,0.0000,2046,496,55552,14.78,738.7
1142,328.8264,100.0000,1.9648,0.0142,2.3366,0.0608,0.0115,45.4156,0.0008,1,0.0731,2.0335,0.0464,0.3662,124.3207,0.0000,124.3207,0.7285,0.0000,0.0000,2046,496,55552,14.62,740.2
1143,328.8762,49.8097,1.3574,0.0120,3.7226,0.0487,0.0081,198.6205,0.0013,1,0.0707,2.4387,0.0468,0.3670,103.4439,0.0000,103.4439,0.7214,0.0000,0.0000,2046,496,55552,14.62,740.2
1144,329.0800,100.0000,0.7390,0.0210,2.5211,0.0527,0.0078,2.9163,0.0045,1,0.0962,2.0249,0.0492,0.3614,93.8214,0.0000,93.8214,0.7020,0.0000,0.0000,2046,496,55552,14.56,740.2
1145,329.0862,6.2688,0.0494,0.0118,2.0481,0.0474,0.0076,102.4809,0.0012,1,0.0645,2.4116,0.0469,0.3666,103.7632,0.0000,103.7632,0.6969,0.0000,0.0000,2046,496,55552,14.67,740.2
1146,329.1909,100.0000,0.5546,0.0124,1.8967,0.0487,0.0075,192.0215,0.0015,1,0.0628,2.0673,0.0455,0.3355,99.3391,0.0000,99.3391,0.6928,0.0000,0.0000,2046,496,55552,14.67,740.2
1147,329.3855,100.0000,0.4687,0.0187,3.4864,0.0649,0.0114,3.8075,0.0009,1,0.1028,2.0120,0.0477,0.3318,86.6035,0.0000,86.6035,0.6946,0.0000,0.0000,2046,496,55552,14.50,740.2
1148,329.3933,7.8662,0.0609,0.0145,2.2269,0.0492,0.0086,81.5071,0.0009,1,0.0638,2.1718,0.0465,0.3521,85.4663,0.0000,85.4663,0.6803,0.0000,0.0000,2046,496,55552,14.60,740.2
1149,329.4772,83.8745,0.0504,0.0102,1.5767,0.0389,0.0066,170.6363,0.0014,1,0.0640,2.1598,0.0454,0.3732,80.7485,0.0000,80.7485,0.6800,0.0000,0.0000,2046,496,55552,14.57,740.2
1150,329.6495,100.0000,0.6956,0.0185,2.5447,0.0486,0.0099,3.2915,0.0009,1,0.0643,2.0334,0.0471,0.3302,82.5364,0.0000,82.5364,0.6731,0.0000,0.0000,2046,496,55552,14.50,739.1
1151,329.6561,6.6165,0.5676,0.0145,2.0660,0.0636,0.0093,81.2296,0.0009,1,0.0663,2.7280,0.0458,0.3954,81.7944,0.0000,81.7944,0.6743,0.0000,0.0000,2046,496,55552,14.61,739.1
1152,329.7401,83.9574,0.5419,0.0141,2.8787,0.0554,0.0096,159.7310,0.0015,1,0.0660,2.0408,0.0467,0.3490,77.8549,0.0000,77.8549,0.6732,0.0000,0.0000,2046,496,55552,14.58,739.1
1153,329.9033,100.0000,0.9387,0.0167,3.3150,0.0559,0.0113,4.1849,0.0014,1,0.0641,2.3222,0.0468,0.3476,78.7630,0.0000,78.7630,0.6702,0.0000,0.0000,2046,496,55552,14.52,739.1
1154,329.9119,8.5329,0.4945,0.0247,4.1776,0.0536,0.0098,75.6341,0.0009,1,0.0693,2.1759,0.0470,0.4063,82.0128,0.0000,82.0128,0.6649,0.0000,0.0000,2046,496,55552,14.62,739.1
1155,329.9923,80.4010,0.5709,0.0122,2.2592,0.0709,0.0105,157.3768,0.0011,1,0.1555,2.0773,0.0453,0.3707,75.9372,0.0000,75.9372,0.6641,0.0000,0.0000,2046,496,55552,14.58,739.1
1156,330.1526,100.0000,0.6550,0.0173,1.8081,0.0443,0.0109,2.5568,0.0012,1,0.0677,2.1736,0.0467,0.3873,75.9723,0.0000,75.9723,0.6617,0.0000,0.0000,2046,496,55552,14.52,739.1
1157,330.1577,5.1004,0.0499,0.0122,2.6538,0.0672,0.0115,75.0253,0.0010,1,0.0648,2.2245,0.0464,0.3521,74.4202,0.0000,74.4202,0.6575,0.0000,0.0000,2046,496,55552,14.68,739.1
1158,330.2355,77.8270,0.0468,0.0128,3.3879,0.0686,0.0105,150.7431,0.0015,1,0.0660,2.1480,0.0458,0.3832,74.3215,0.0000,74.3215,0.6536,0.0000,0.0000,2046,496,55552,14.56,739.1
1159,330.3898,100.0000,0.0816,0.0166,2.3589,0.0505,0.0108,3.2085,0.0015,1,0.0674,2.7765,0.0468,0.3394,73.1803,0.0000,73.1803,0.6546,0.0000,0.0000,2046,496,55552,14.48,776.7
1160,330.3955,5.7373,0.0675,0.0136,2.3778,0.0483,0.0081,70.5380,0.0008,1,0.0651,2.3529,0.0465,0.3420,70.8031,0.0000,70.8031,0.6514,0.0000,0.0000,2046,496,55552,14.56,776.7
1161,330.4686,73.0610,0.0586,0.0128,2.9684,0.0645,0.0110,149.2692,0.0015,1,0.0711,2.3070,0.0468,0.3658,72.1872,0.0000,72.1872,0.6526,0.0000,0.0000,2046,496,55552,14.53,776.7
1162,330.6210,100.0000,0.0705,0.0166,2.2542,0.0536,0.0069,2.8702,0.0013,1,0.0653,2.0603,0.0455,0.3369,72.4344,0.0000,72.4344,0.6494,0.0000,0.0000,2046,496,55552,14.53,776.7
1163,330.6263,5.2809,0.0565,0.0157,2.0787,0.0539,0.0094,70.9893,0.0008,1,0.0652,2.2301,0.0468,0.3477,71.0831,0.0000,71.0831,0.6487,0.0000,0.0000,2046,496,55552,14.53,776.7
1164,330.6995,73.2099,0.0521,0.0146,2.4665,0.0473,0.0076,147.5133,0.0020,1,0.0724,2.1012,0.0458,0.3652,71.0760,0.0000,71.0760,0.6470,0.0000,0.0000,2046,496,55552,14.49,776.7
1165,330.8496,100.0000,1.0352,0.0188,2.9567,0.0742,0.0122,4.0960,0.0008,1,0.0784,2.4749,0.0464,0.4244,71.2683,0.0000,71.2683,0.6477,0.0000,0.0000,2046,496,55552,14.40,776.7
1166,330.8578,8.2001,0.1470,0.0104,2.7292,0.0642,0.0097,69.6729,0.0012,1,0.0803,2.5183,0.0466,0.4854,73.0539,0.0000,73.0539,0.6454,0.0000,0.0000,2046,496,55552,14.48,776.7
1167,330.9304,72.6411,1.3627,0.0182,2.3136,0.0459,0.0116,145.6447,0.0013,1,0.0643,2.1288,0.0463,0.3482,72.4216,0.0000,72.4216,0.6470,0.0000,0.0000,2046,496,55552,14.53,776.7
1168,331.0798,100.0000,0.4544,0.0163,1.9566,0.0556,0.0116,3.8208,0.0010,1,0.0700,2.4306,0.0496,0.3440,70.2528,0.0000,70.2528,0.6429,0.0000,0.0000,2046,496,55552,14.37,798.0
1169,331.0862,6.3286,0.3144,0.0146,2.8460,0.0508,0.0084,118.6969,0.0015,1,0.0795,2.7423,0.0471,0.4354,120.1670,0.0000,120.1670,0.9073,0.0000,0.0000,2046,590,66272,14.44,798.0
1170,331.2081,100.0000,0.4691,0.0182,2.8013,0.0659,0.0129,116.3887,0.0013,1,0.0676,6.2841,0.0460,0.8022,111.0388,0.0000,111.0388,0.9669,0.0000,0.0000,2046,1401,158276,14.36,798.0
1171,331.3279,100.0000,0.4836,0.0172,3.0267,0.0639,0.0120,116.1200,0.0011,1,0.0830,6.7408,0.0472,0.8724,110.8022,0.0000,110.8022,0.9666,0.0000,0.0000,2046,1434,166148,14.29,798.0
1172,331.4476,100.0000,0.3959,0.0150,2.2313,0.0583,0.0125,111.9161,0.0014,1,0.0809,8.8009,0.0460,1.2821,102.4386,0.0000,102.4386,1.0100,0.0000,0.0000,2046,1973,221788,14.29,798.0
1173,331.5623,100.0000,0.4610,0.0194,2.2474,0.0600,0.0124,106.3012,0.0019,1,0.0919,9.2733,0.0474,1.1100,95.9489,0.0000,95.9489,1.0194,0.0000,0.0000,2046,2006,225764,14.13,798.0
1174,331.6714,100.0000,0.5460,0.0210,3.7595,0.0968,0.0129,199.3821,0.0016,1,0.0894,8.8446,0.0484,1.5176,92.7096,0.0000,92.7096,0.9983,0.0000,0.0000,2046,2004,225556,14.05,803.5
1175,331.8752,100.0000,0.9131,0.0191,3.5112,0.1308,0.0199,6.1395,0.0011,1,0.0919,9.1434,0.0472,1.2886,87.5654,0.0000,87.5654,0.9743,0.0000,0.0000,2046,2000,225248,13.97,803.5
1176,331.8860,10.7435,0.0823,0.0167,2.3292,0.0500,0.3110,91.4755,0.0014,1,0.0901,11.3251,0.0471,1.3394,87.7428,0.0000,87.7428,0.9668,0.0000,0.0000,2046,2000,225248,14.04,803.5
1177,331.9803,94.2749,0.0724,0.0170,2.1136,0.0556,0.0117,95.0448,0.0010,1,0.0911,9.0803,0.0471,1.1012,85.6158,0.0000,85.6158,0.9683,0.0000,0.0000,2046,2000,225248,13.98,803.5
1178,332.0776,97.3246,0.0679,0.0164,2.2300,0.0562,0.0112,88.9125,0.0015,1,0.0891,8.8070,0.0471,1.0311,77.7603,0.0000,77.7603,0.9279,0.0000,0.0000,2046,2000,225248,13.91,803.5
1179,332.1689,91.3041,1.7451,0.0236,3.1091,0.0764,0.0141,78.6527,0.0013,1,0.0936,9.5636,0.0473,1.2132,72.0395,0.0000,72.0395,0.9237,0.0000,0.0000,2046,2000,225248,13.92,803.5
1180,332.2525,83.6294,0.3239,0.0166,1.8842,0.0575,0.0112,79.7730,0.0010,1,0.0886,9.1159,0.0471,1.3499,71.2660,0.0000,71.2660,0.9138,0.0000,0.0000,2046,2000,225248,13.80,803.5
1181,332.3346,82.0978,0.6134,0.0159,2.5531,0.0608,0.0112,154.9155,0.0015,1,0.0899,8.9948,0.0471,1.2782,66.6620,0.0000,66.6620,0.9053,0.0000,0.0000,2046,2000,225248,13.76,797.9
1182,332.4928,100.0000,0.6216,0.0175,2.9999,0.0784,0.0142,3.7427,0.0015,1,0.0847,8.4309,0.0471,1.1141,67.1748,0.0000,67.1748,0.8978,0.0000,0.0000,2046,2000,225248,13.69,797.9
1183,332.5003,7.4839,0.6086,0.0166,1.8727,0.0569,0.0113,76.0323,0.0014,1,0.0913,10.1021,0.0470,1.2347,68.5046,0.0000,68.5046,0.8914,0.0000,0.0000,2046,2000,225248,13.77,797.9
1184,332.5789,78.6089,0.6433,0.0194,1.8952,0.0581,0.0119,70.0149,0.0015,1,0.0871,9.4385,0.0471,1.0724,60.5606,0.0000,60.5606,0.8968,0.0000,0.0000,2046,2000,225248,13.80,797.9
1185,332.6516,72.6528,0.7534,0.0209,3.6029,0.0754,0.0133,66.0752,0.0013,1,0.0870,8.5376,0.0474,1.0878,60.8472,0.0000,60.8472,0.8924,0.0000,0.0000,2046,2000,225248,13.70,797.9
1186,332.7221,70.5501,0.0697,0.0176,2.3324,0.0543,0.0121,137.9876,0.0013,1,0.0885,8.9277,0.0477,1.1424,58.3928,0.0000,58.3928,0.8970,0.0000,0.0000,2046,2000,225248,13.68,797.9
1187,332.8626,100.0000,0.6187,0.0156,2.8172,0.0603,0.0109,3.9527,0.0017,1,0.0895,8.9877,0.0471,1.1454,58.5951,0.0000,58.5951,0.8904,0.0000,0.0000,2046,2000,225248,13.68,797.9
1188,332.8701,7.4845,0.0757,0.0241,3.1644,0.0522,0.0119,65.7084,0.0017,1,0.0876,9.6126,0.0471,1.2326,60.7818,0.0000,60.7818,0.8834,0.0000,0.0000,2046,2000,225248,13.68,797.9
1189,332.9391,69.0462,0.9759,0.0200,3.2939,0.0794,0.0146,134.1757,0.0016,1,0.1056,9.6052,0.0477,2.1136,56.6162,0.0000,56.6162,0.8834,0.0000,0.0000,2046,2000,225248,13.67,797.4
1190,333.0777,100.0000,0.6250,0.0158,4.2070,0.0848,0.0179,4.6504,0.0011,1,0.0915,8.7884,0.0471,1.0363,57.5498,0.0000,57.5498,0.8808,0.0000,0.0000,2046,2000,225248,13.63,797.4
1191,333.0873,9.6092,0.5678,0.0157,3.0487,0.0613,0.0092,60.0301,0.0018,1,0.0917,9.5413,0.0471,1.4904,56.2474,0.0000,56.2474,0.8803,0.0000,0.0000,2046,2000,225248,13.72,797.4
1192,333.1510,63.7428,0.6200,0.0169,2.1071,0.0618,0.0128,127.8465,0.0016,1,0.0932,9.0475,0.0481,1.1628,54.9283,0.0000,54.9283,0.8754,0.0000,0.0000,2046,2000,225248,13.74,797.4
1193,333.2817,100.0000,0.6053,0.0165,2.6450,0.0638,0.0109,4.1717,0.0012,1,0.0934,8.4870,0.0473,1.1090,54.1360,0.0000,54.1360,0.8881,0.0000,0.0000,2046,2000,225248,13.70,797.4
1194,333.2892,7.5234,0.0704,0.0159,2.1021,0.0625,0.0173,60.5117,0.0017,1,0.0907,9.3981,0.0460,1.2269,54.4051,0.0000,54.4051,0.8745,0.0000,0.0000,2046,2000,225248,13.80,797.4
1195,333.3520,62.7903,0.6340,0.0142,2.6788,0.0628,0.0125,61.3790,0.0014,1,0.0915,8.8719,0.0478,1.1655,53.3040,0.0000,53.3040,0.8719,0.0000,0.0000,2046,2000,225248,13.83,797.4
1196,333.4168,64.7911,0.1799,0.0156,2.3675,0.0813,0.0184,62.9652,0.0011,1,0.0907,8.8929,0.0486,1.1529,54.9203,0.0000,54.9203,0.8818,0.0000,0.0000,2046,2000,225248,13.88,797.4
1197,333.4825,65.6373,0.5255,0.0176,1.9533,0.0538,0.0102,122.2419,0.0019,1,0.0930,8.7430,0.0477,1.0460,50.7649,0.0000,50.7649,0.8702,0.0000,0.0000,2046,2000,225248,13.80,797.4
1198,333.6073,100.0000,0.3854,0.0169,3.3081,0.0733,0.0144,4.8338,0.0016,1,0.0866,8.3489,0.0471,1.1121,51.0662,0.0000,51.0662,0.8649,0.0000,0.0000,2046,2000,225248,13.77,778.5
1199,333.6159,8.6422,0.0707,0.0164,3.4102,0.0841,0.0153,58.2211,0.0013,1,0.0921,9.3028,0.0471,1.3768,53.0377,0.0000,53.0377,0.8617,0.0000,0.0000,2046,2000,225248,13.90,778.5
1200,333.6777,61.8277,0.4665,0.0195,3.3272,0.0708,0.0195,56.8680,0.0013,1,0.0878,8.7900,0.0483,1.0743,51.2568,0.0000,51.2568,0.8596,0.0000,0.0000,2046,2000,225248,13.94,778.5
1201,333.7385,60.7801,0.6401,0.0188,3.1862,0.0623,0.0126,57.2496,0.0011,1,0.0921,8.7101,0.0476,1.1064,50.2752,0.0000,50.2752,0.8708,0.0000,0.0000,2046,2000,225248,13.99,778.5
1202,333.7997,61.1785,0.4156,0.0166,2.1184,0.0591,0.0123,122.1970,0.0010,1,0.0879,8.9999,0.0469,1.0703,50.1772,0.0000,50.1772,0.8468,0.0000,0.0000,2046,2000,225248,14.04,778.5
1203,333.9245,100.0000,0.9227,0.0179,6.2740,0.0821,0.0167,60.2006,0.0009,1,0.0877,8.6054,0.0477,1.1124,50.3051,0.0000,50.3051,0.8469,0.0000,0.0000,2046,2000,225248,14.02,778.5
1204,333.9920,67.5227,0.5949,0.0225,3.8920,0.0651,0.0138,7.4889,0.0012,1,0.0905,10.8481,0.0476,1.3049,50.2600,0.0000,50.2600,0.8438,0.0000,0.0000,2046,2000,225248,14.05,778.5
1205,334.0041,12.0852,0.4238,0.0147,3.7061,0.0579,0.0128,112.8911,0.0014,1,0.0886,9.3001,0.0493,1.0732,52.6221,0.0000,52.6221,0.8366,0.0000,0.0000,2046,2000,225248,14.18,778.5
1206,334.1212,100.0000,1.5782,0.0153,2.5335,0.0605,0.0132,5.4547,0.0014,1,0.0930,8.5161,0.0470,1.0289,48.9470,0.0000,48.9470,0.8357,0.0000,0.0000,2046,2000,225248,14.15,778.5
1207,334.1309,9.6645,0.6031,0.0182,3.9994,0.0807,0.0130,58.5965,0.0016,1,0.0884,9.0844,0.0481,1.4286,54.0596,0.0000,54.0596,0.8337,0.0000,0.0000,2046,2000,225248,14.28,778.5
1208,334.1942,63.3204,0.0725,0.0163,4.2815,0.0544,0.0086,118.5302,0.0013,1,0.0886,9.5690,0.0484,1.2841,50.6527,0.0000,50.6527,0.9928,0.0000,0.0000,2046,2000,225248,14.34,783.2
1209,334.3172,100.0000,0.0702,0.0172,2.8458,0.0535,0.0097,6.3124,0.0009,1,0.0913,8.3246,0.0470,1.0443,50.2608,0.0000,50.2608,0.8289,0.0000,0.0000,2046,2000,225248,14.18,783.2
1210,334.3265,9.3162,0.0644,0.0148,2.9821,0.0515,0.0102,53.7644,0.0015,1,0.0870,8.7374,0.0475,1.2534,49.3621,0.0000,49.3621,0.8303,0.0000,0.0000,2046,2000,225248,14.32,783.2
1211,334.3834,56.8962,0.0675,0.0163,2.7992,0.0740,0.0114,56.7473,0.0014,1,0.0912,8.7096,0.0485,1.0445,49.3933,0.0000,49.3933,0.8237,0.0000,0.0000,2046,2000,225248,14.39,783.2
1212,334.4431,59.7248,0.0700,0.0146,4.1062,0.0668,0.0119,54.7804,0.0016,1,0.0987,8.7409,0.0474,1.2198,48.5203,0.0000,48.5203,0.8189,0.0000,0.0000,2046,2000,225248,14.31,783.2
1213,334.5022,59.0591,0.0665,0.0164,2.8700,0.0546,0.0112,59.0281,0.0012,1,0.0928,8.7665,0.0475,1.0345,48.2861,0.0000,48.2861,0.8135,0.0000,0.0000,2046,2000,225248,14.38,783.2
1214,334.5642,62.0547,0.0758,0.0178,2.9954,0.0562,0.0173,62.0247,0.0013,1,0.0853,8.8310,0.0471,1.0234,55.8030,0.0000,55.8030,0.8125,0.0000,0.0000,2046,2000,225248,14.44,783.2
1215,334.6295,65.1981,0.0842,0.0187,3.8584,0.0776,0.0159,62.2532,0.0015,1,0.0869,9.8200,0.0474,1.4070,52.4939,0.0000,52.4939,0.8109,0.0000,0.0000,2046,2000,225248,14.50,783.2
1216,334.6958,66.3187,0.0780,0.0169,3.2444,0.0761,0.0146,57.5743,0.0012,1,0.0966,9.9629,0.0476,1.3270,48.8782,0.0000,48.8782,0.8080,0.0000,0.0000,2046,2000,225248,14.56,783.2
1217,334.7568,61.0143,0.4140,0.0208,3.2745,0.0733,0.0118,58.8183,0.0012,1,0.0873,9.6737,0.0479,1.2652,49.0660,0.0000,49.0660,0.8053,0.0000,0.0000,2046,2000,225248,14.47,796.5
1218,334.8194,62.6229,0.6407,0.0184,2.7293,0.0692,0.0135,60.0017,0.0011,1,0.0993,10.0926,0.0472,1.2956,49.6734,0.0000,49.6734,0.8013,0.0000,0.0000,2046,2000,225248,14.53,796.5
1219,334.9715,100.0000,1.6513,0.0236,6.6036,0.0852,0.0158,5.6749,0.0013,1,0.1128,12.1186,0.0474,1.7332,74.4843,0.0000,74.4843,0.8043,0.0000,0.0000,2046,2000,225248,14.53,796.5
1220,334.9856,14.0656,3.3138,0.0171,4.3238,0.0630,0.0112,48.1055,0.0013,1,0.0940,10.8987,0.0471,1.4687,54.4548,0.0000,54.4548,0.8020,0.0000,0.0000,2046,2000,225248,14.52,796.5
1221,335.0414,55.8685,0.6104,0.0197,4.1895,0.0752,0.0141,57.2200,0.0011,1,0.0902,9.5428,0.0479,1.2759,49.8309,0.0000,49.8309,0.7971,0.0000,0.0000,2046,2000,225248,14.60,796.5
1222,335.1036,62.1383,0.6425,0.0152,3.0075,0.0665,0.0131,55.7462,0.0014,1,0.0842,9.5737,0.0471,1.2882,48.3604,0.0000,48.3604,0.7956,0.0000,0.0000,2046,2000,225248,14.67,796.5
1223,335.1631,59.5021,0.5889,0.0198,3.1100,0.0777,0.0173,62.0637,0.0017,1,0.0909,11.6704,0.0471,1.7242,50.9893,0.0000,50.9893,0.7904,0.0000,0.0000,2046,2000,225248,14.58,796.5
1224,335.2290,65.8874,0.6043,0.0166,2.7213,0.0665,0.0138,58.0109,0.0015,1,0.0971,9.7705,0.0471,1.3419,48.3871,0.0000,48.3871,0.7935,0.0000,0.0000,2046,2000,225248,14.64,796.5
1225,335.2904,61.4441,0.7602,0.0199,2.9033,0.0763,0.0140,60.9956,0.0016,1,0.1061,11.0575,0.0471,1.4843,49.3294,0.0000,49.3294,0.7858,0.0000,0.0000,2046,2000,225248,14.71,796.5
1226,335.3552,64.7804,1.0341,0.0156,2.7622,0.0677,0.0129,57.2749,0.0017,1,0.1014,10.1292,0.0472,1.3047,48.7694,0.0000,48.7694,0.7859,0.0000,0.0000,2046,2000,225248,14.61,796.5
1227,335.4164,61.1791,0.6771,0.0227,3.7416,0.0622,0.0129,119.4273,0.0012,1,0.0974,10.6832,0.0476,1.4192,49.6820,0.0000,49.6820,0.7822,0.0000,0.0000,2046,2000,225248,14.68,796.5
1228,335.5403,100.0000,0.6043,0.0152,2.7016,0.0674,0.0112,4.2205,0.0017,1,0.0907,9.1599,0.0477,1.3996,50.2762,0.0000,50.2762,0.7825,0.0000,0.0000,2046,2000,225248,14.68,796.5
1229,335.5480,7.6323,0.0905,0.0242,3.1917,0.0804,0.0152,58.0685,0.0013,1,0.1017,12.7375,0.0474,1.4784,49.9047,0.0000,49.9047,0.7777,0.0000,0.0000,2046,2000,225248,14.85,796.5
1230,335.6094,61.4809,0.6584,0.0231,3.0904,0.0652,0.0126,57.4910,0.0015,1,0.0880,9.3180,0.0476,1.2046,48.5282,0.0000,48.5282,0.7771,0.0000,0.0000,2046,2000,225248,14.92,796.5
1231,335.6708,61.3516,0.6684,0.0161,2.6996,0.0863,0.0193,57.7815,0.0010,1,0.0987,10.5514,0.0471,1.2980,48.5122,0.0000,48.5122,0.7718,0.0000,0.0000,2046,2000,225248,14.99,796.5
1232,335.7321,61.2805,0.5723,0.0309,3.0608,0.0837,0.0147,118.9237,0.0010,1,0.0990,10.2499,0.0474,1.4131,50.6342,0.0000,50.6342,0.7723,0.0000,0.0000,2046,2000,225248,15.06,796.5
1233,335.8548,100.0000,0.6940,0.0165,2.8429,0.0642,0.0128,3.7065,0.0017,1,0.0907,9.7938,0.0475,1.8437,46.8497,0.0000,46.8497,0.7699,0.0000,0.0000,2046,2000,225248,15.06,796.5
1234,335.8621,7.3495,0.0863,0.0212,2.9076,0.0755,0.0149,56.0312,0.0010,1,0.0999,10.2229,0.0478,1.6796,49.0294,0.0000,49.0294,0.7714,0.0000,0.0000,2046,2000,225248,15.24,796.5
1235,335.9213,59.1455,0.2202,0.0162,3.3801,0.1123,0.0117,56.0297,0.0011,1,0.0884,8.8879,0.0484,1.2887,47.7438,0.0000,47.7438,0.7696,0.0000,0.0000,2046,2000,225248,15.30,799.7
1236,335.9810,59.7796,0.4881,0.0186,3.5537,0.0588,0.0125,62.0015,0.0018,1,0.2005,11.1044,0.0485,2.4802,50.2789,0.0000,50.2789,0.7711,0.0000,0.0000,2046,2000,225248,15.37,799.7
1237,336.0472,66.1442,0.0787,0.0191,3.5814,0.0667,0.0135,57.0375,0.0017,1,0.1008,9.7067,0.0482,1.1650,47.3121,0.0000,47.3121,0.7678,0.0000,0.0000,2046,2000,225248,15.26,799.7
1238,336.1080,60.8083,0.0826,0.0189,3.8807,0.0533,0.0118,53.6218,0.0009,1,0.1002,10.1332,0.0491,1.0395,46.5816,0.0000,46.5816,0.7612,0.0000,0.0000,2046,2000,225248,15.30,799.7
1239,336.1657,57.6930,0.0818,0.0200,2.9705,0.0630,0.0126,56.5950,0.0024,1,0.0901,9.7876,0.0495,1.1297,45.9677,0.0000,45.9677,0.7623,0.0000,0.0000,2046,2000,225248,15.35,799.7
1240,336.2254,59.7564,0.7834,0.0179,3.3008,0.0626,0.0132,53.0973,0.0020,1,0.0866,10.0869,0.0471,1.2491,47.1682,0.0000,47.1682,0.7629,0.0000,0.0000,2046,2000,225248,15.40,799.7
1241,336.2827,57.2870,1.6231,0.0147,2.6826,0.0640,0.0137,113.8805,0.0016,1,0.0914,9.3720,0.0473,1.2641,46.8153,0.0000,46.8153,0.7643,0.0000,0.0000,2046,2000,225248,15.44,799.7
1242,336.4010,100.0000,0.7386,0.0208,4.0011,0.0839,0.0192,4.1478,0.0019,1,0.0874,8.5400,0.0471,1.4357,47.6593,0.0000,47.6593,0.7540,0.0000,0.0000,2046,2000,225248,15.40,799.7
1243,336.4100,9.0219,0.6453,0.0175,3.8546,0.0609,0.0129,50.5633,0.0015,1,0.0852,11.1062,0.0480,1.1284,46.1422,0.0000,46.1422,0.7589,0.0000,0.0000,2046,2000,225248,15.59,799.7
1244,336.4652,55.1630,0.6339,0.0156,2.8505,0.0538,0.0118,110.5072,0.0018,1,0.0907,8.7500,0.0474,1.0623,46.3822,0.0000,46.3822,0.7493,0.0000,0.0000,2046,2000,225248,15.49,801.6
1245,336.5793,100.0000,0.7299,0.0201,4.0498,0.0688,0.0116,4.8484,0.0014,1,0.0917,8.8208,0.0471,1.0477,45.9414,0.0000,45.9414,0.7548,0.0000,0.0000,2046,2000,225248,15.47,801.6
1246,336.5890,9.7398,0.7013,0.0233,3.7681,0.0693,0.0137,50.1680,0.0012,1,0.0983,9.6604,0.0471,1.9005,47.0532,0.0000,47.0532,0.7515,0.0000,0.0000,2046,2000,225248,15.65,801.6
1247,336.6438,54.7532,0.7037,0.0172,4.1328,0.0531,0.0149,53.5023,0.0013,1,0.1068,9.3126,0.0471,1.2042,46.2510,0.0000,46.2510,0.7523,0.0000,0.0000,2046,2000,225248,15.55,801.6
1248,336.7022,58.4328,0.6255,0.0285,3.1309,0.0868,0.0171,54.5558,0.0016,1,0.0980,8.9247,0.0472,1.3600,46.0022,0.0000,46.0022,0.7479,0.0000,0.0000,2046,2000,225248,15.59,801.6
1249,336.7607,58.4544,0.0754,0.0167,4.6367,0.0917,0.0133,53.0890,0.0017,1,0.0899,9.4128,0.0471,1.3452,46.5044,0.0000,46.5044,0.7495,0.0000,0.0000,2046,2000,225248,15.68,801.6
